Site Key,Location Value,Location Info,Latitude,Longitude,Date,Count
H0047,Rose Islets,Gulf Islands,49.0111,-123.6453, 2008-08-01,148
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1973-06-15,0
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1974-08-15,0
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1982-08-16,0
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1998-09-04,0
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 2000-08-29,0
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 2003-08-25,0
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 2008-08-01,0
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1973-06-14,1
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1988-06-16,1
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1988-08-24,1
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1988-08-26,1
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1982-08-18,2
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 2014-08-22,2
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1990-08-03,6
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1974-08-14,13
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1994-08-19,13
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1990-08-03,26
H0048,Ragged Islets,Gulf Islands,49.0272,-123.6948, 1996-07-28,29
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 1973-06-15,0
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 1982-08-16,0
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 2008-08-01,0
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 2014-08-22,0
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 1982-08-18,6
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 1992-08-28,6
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 2003-08-25,16
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 1986-08-19,17
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 1973-06-14,22
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 1974-08-15,27
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 1996-07-28,61
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 1988-06-16,132
H0049,Northeast De Courcy Island Reef,Gulf Islands,49.1128,-123.7514, 1988-05-16,143
H0050,Northeast Link Island Rock,Gulf Islands,49.1206,-123.7639, 2008-08-01,0
H0050,Northeast Link Island Rock,Gulf Islands,49.1206,-123.7639, 2014-08-22,0
H0050,Northeast Link Island Rock,Gulf Islands,49.1206,-123.7639, 1988-08-24,2
H0050,Northeast Link Island Rock,Gulf Islands,49.1206,-123.7639, 1982-08-18,44
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1982-08-16,0
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 2014-08-21,0
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1988-05-11,3
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1982-08-18,4
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1989-04-13,7
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1974-08-16,8
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1989-02-27,9
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1986-08-19,10
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1988-08-19,12
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1994-08-20,16
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1976-08-10,25
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1988-10-03,25
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1988-06-16,29
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1989-01-03,34
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1996-07-30,37
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1988-11-29,38
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1988-08-12,46
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 2008-08-01,46
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1990-08-06,47
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1988-08-24,52
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1986-11-10,60
H0051,Nanaimo River Flats,Gulf Islands,49.1488,-123.907, 1988-10-27,164
H0052,Inskip Rock,Gulf Islands,49.2321,-123.915, 2014-08-11,47
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 1988-08-24,1
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 1988-06-15,10
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 1988-06-16,20
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 1986-08-19,24
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 1990-08-05,34
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 1996-07-28,39
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 1994-08-18,42
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 1992-08-28,43
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 2008-08-01,54
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 1998-08-09,56
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 2003-08-25,57
H0052,Inskip Rock,Gulf Islands,49.2087,-123.9516, 2000-08-28,71
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 1982-08-18,1
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 1988-06-15,1
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 1976-08-10,2
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 1990-08-05,2
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 1986-08-19,4
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 1988-08-24,12
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 1994-08-18,15
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 1992-08-28,30
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 2000-08-28,42
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 1998-08-09,44
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 1996-07-28,45
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 2014-08-11,82
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 2003-08-25,90
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 2000-08-29,113
H0053,Five Finger Island,Gulf Islands,49.2321,-123.915, 2008-08-01,119
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1973-06-15,6
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1974-08-15,15
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 2000-08-29,20
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1976-08-11,22
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1976-08-10,24
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1989-02-27,27
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1986-05-26,30
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1986-11-10,30
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 2000-08-29,47
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1989-05-10,55
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1982-08-18,61
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 2000-08-29,62.5
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1986-06-18,75
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1988-07-13,80
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1988-05-06,100
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1988-06-15,116
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1986-08-19,138
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1988-06-16,138
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1998-09-04,139
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1986-08-20,140
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 2003-08-25,140
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1990-08-05,149
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1988-08-24,156
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 2000-08-29,175
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 2014-08-11,176
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1992-08-28,216
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1994-08-18,236
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1998-08-09,240
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 2008-08-01,249
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 2000-08-29,252
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 2000-08-29,275
H0054,Snake Island,Gulf Islands,49.2159,-123.8893, 1996-07-28,407
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1974-08-14,0
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1974-08-15,0
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1974-08-16,0
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1976-08-11,0
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1988-06-15,1
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1973-06-14,3
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1982-08-18,5
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1986-08-19,7
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1973-06-15,11
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1988-06-16,12
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1988-08-24,12
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 2000-08-29,16
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1990-08-05,29
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1992-08-28,45
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1996-07-28,55
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 2000-08-29,62
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 2000-08-29,93
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 2014-08-21,103
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 2003-08-30,110
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1998-09-04,117
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 2000-08-29,126
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 1994-08-18,131
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 2008-08-01,133
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 2000-08-29,177
H0055,Southeast Orlebar Point Rock,Gulf Islands,49.1996,-123.8129, 2000-08-29,189
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 2000-08-29,0
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 2000-08-29,0
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 2000-08-29,3
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1974-08-16,6
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1982-08-18,10
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1976-08-11,19
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 2000-08-29,19
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1996-07-28,20
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1986-08-19,27
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1994-08-18,27
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1998-09-04,33
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 2000-08-29,33
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1988-06-15,34
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 2003-08-30,35
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 2000-08-29,37
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 2008-08-01,43
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 2014-08-21,60
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1992-08-28,69
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1990-08-05,74
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1988-08-24,85
H0056,Northeast Gabriola Island Reef A,Gulf Islands,49.182,-123.7972, 1988-06-16,89
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 1976-08-11,0
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 2000-08-29,0
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 2000-08-29,0
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 2000-08-29,0
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 2000-08-29,0
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 2000-08-29,0
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 2000-08-29,0
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 2003-08-30,0
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 2008-08-01,0
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 2014-08-21,2
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 1992-08-28,5
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 1982-08-18,8
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 1974-08-16,9
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 1988-08-24,9
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 1986-08-19,15
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 1990-08-05,32
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 1988-06-15,37
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 1996-07-28,50
H0057,Northeast Gabriola Island Reef B,Gulf Islands,49.1778,-123.7859, 1988-06-16,65
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1974-08-16,0
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 2014-08-21,2
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 2000-08-29,4
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1973-06-14,5
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 2000-08-29,5
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1973-06-15,7
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1994-08-18,8
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1974-08-15,10
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1992-08-28,11
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 2000-08-29,11
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1976-08-11,16
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 2008-08-01,16
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 2000-08-29,18
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1996-07-28,20
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1982-08-18,22
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 2000-08-29,22
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 2000-08-29,28
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 2003-08-30,30
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1988-08-24,36
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1988-06-16,40
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1988-07-13,50
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1986-08-19,51
H0058,Northeast Gabriola Island Reef C,Gulf Islands,49.1688,-123.7692, 1990-08-05,67
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1973-06-15,0
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1973-06-14,12
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1976-08-11,14
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1974-08-15,26
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1974-08-14,38
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1989-03-13,50
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1989-01-09,55
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 2000-08-29,65
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1982-08-18,72
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1986-08-19,74
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1989-05-29,76
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 2014-08-21,77
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1988-06-15,91
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1992-08-28,98
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1988-07-29,101
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1996-07-28,107
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 2000-08-29,107
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1988-08-24,113
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1994-08-18,124
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1988-06-16,158
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 2008-08-01,198
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 2000-08-29,216
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1990-08-05,218
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 1998-09-04,309
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 2000-08-29,310
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 2003-08-30,425
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 2000-08-29,497
H0059,Brant Reef,Gulf Islands,49.158,-123.6757, 2000-08-29,781
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1973-06-14,0
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1973-06-15,0
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1974-08-14,0
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1974-08-15,0
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1976-08-11,1
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1966-08-14,11
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1988-06-16,11
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1988-06-15,12
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 2000-08-29,12
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1990-08-05,17
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 2000-08-29,35
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1989-01-09,43
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 2000-08-29,43
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1982-08-18,44
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1986-08-19,69
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 2014-08-21,100
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 2008-08-01,113
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1988-08-24,124
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 2000-08-29,156
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1994-08-18,182
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 2000-08-29,195
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1992-08-28,225
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 2003-08-30,225
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 1998-09-04,232
H0060,Southeast Acorn Island Reef,Gulf Islands,49.1531,-123.6793, 2000-08-29,415
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 2000-08-29,0
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 2000-08-29,1
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 1996-07-28,2
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 2000-08-29,2
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 1976-08-11,3
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 2000-08-29,5
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 2003-08-30,5
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 1982-08-18,6
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 1988-08-24,7
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 2000-08-29,7
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 2014-08-21,8
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 1988-06-16,9
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 2000-08-29,9
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 1992-08-28,14
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 2008-08-01,14
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 1990-08-05,15
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 1986-08-19,17
H0061,Northeast Gabriola Island Reef D,Gulf Islands,49.1628,-123.7408, 1994-08-18,53
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1974-08-14,0
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1974-08-15,0
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 2000-08-29,0
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1966-08-14,1
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 2000-08-29,3
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1982-08-18,6
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1973-06-14,9
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 2008-08-01,9
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1986-08-19,10
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 2000-08-29,13
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 2003-08-30,13
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 2000-08-29,17
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1988-08-24,18
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1998-09-04,18
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1992-08-28,19
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 2000-08-29,26
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 2000-08-29,34
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1996-07-28,46
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1988-06-15,47
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1989-05-29,50
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1986-05-29,55
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1986-06-12,60
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1990-08-05,64
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1986-05-20,88
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 2014-08-21,88
H0062,East Kendrick Island Rock,Gulf Islands,49.1223,-123.6859, 1988-06-16,142
H0063,Northeast Valdes Island Rock,Gulf Islands,49.1088,-123.6668, 1988-06-16,0
H0063,Northeast Valdes Island Rock,Gulf Islands,49.1088,-123.6668, 2000-08-29,0
H0063,Northeast Valdes Island Rock,Gulf Islands,49.1088,-123.6668, 1988-06-15,10
H0063,Northeast Valdes Island Rock,Gulf Islands,49.1088,-123.6668, 1982-08-18,16
H0063,Northeast Valdes Island Rock,Gulf Islands,49.1088,-123.6668, 2000-08-29,81
H0063,Northeast Valdes Island Rock,Gulf Islands,49.1088,-123.6668, 1986-08-19,142
H0063,Northeast Valdes Island Rock,Gulf Islands,49.1088,-123.6668, 1990-08-05,157
H0063,Northeast Valdes Island Rock,Gulf Islands,49.1088,-123.6668, 2000-08-29,160
H0063,Northeast Valdes Island Rock,Gulf Islands,49.1088,-123.6668, 2003-08-30,160
H0063,Northeast Valdes Island Rock,Gulf Islands,49.1088,-123.6668, 1988-08-24,183
